Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,60.12130355834961,95.00499725341797,55.24885940551758,143.28964233398438,6.29505729675293,34.29066848754883,62.09428153233142,96.989501953125,57.27865627332936,148.2574019111521,6.55385370240851,35.0533332824707,59.95385443702902,94.99600219726562,54.93734899052884,142.81105300447516,6.1941787918144025,32.935333251953125,61.33712415208677,96.54299926757812,56.10526532209489,145.25186150604966,6.227057648597609,33.66666793823242,204216800,107758000,62794000,57042300,638828000,215661000
2020-03-30,61.83704376220703,98.19750213623047,57.042781829833984,153.36874389648438,6.6153764724731445,33.47533416748047,62.0093475048291,98.68150329589844,57.276166921251175,153.72290995842877,6.6245926805334685,34.44333267211914,60.52414930589501,95.61699676513672,54.663159753328635,143.58637610247226,6.316477537666162,32.7486686706543,60.849342024154396,96.1415023803711,56.36253564444081,145.91232801235856,6.3605651139221555,34.017333984375,167976400,122522000,58736000,63420300,602252000,179971500
2020-03-31,61.71084976196289,97.48600006103516,57.82106018066406,150.95668029785156,6.565809726715088,34.93333435058594,63.700817094858024,99.6510009765625,58.39083443927487,157.72392705769573,6.859726923295402,36.19733428955078,61.15511640489983,97.20050048828125,56.56556134705665,149.85591587579952,6.420096330914564,33.133331298828125,62.0287624061651,98.21749877929688,57.163206051055234,152.57430025836976,6.655479033659384,33.41666793823242,197002000,102472000,65228000,77927200,949960000,266572500
2020-04-01,58.46379852294922,95.38500213623047,54.842796325683594,145.59646606445312,6.054443359375,32.104000091552734,60.35912091217952,97.24800109863281,56.20229768361806,150.99495384595014,6.514249459309813,34.26333236694336,58.03183020107801,94.6500015258789,54.41434472078375,144.36171185398587,6.009857889253428,31.67333221435547,59.82037323829742,96.64849853515625,55.932587259759686,146.4483546017773,6.367789228140478,33.599998474121094,176218400,82438000,51970000,57969900,656912000,200298000
2020-04-02,59.43937301635742,95.94149780273438,55.58574676513672,148.61155700683594,6.363306045532227,30.29800033569336,59.49276269917482,96.37650299072266,55.87137990575334,148.82213748544504,6.376507282646197,32.95066833496094,57.49066070248686,94.5,54.396433162480456,143.92138730411529,6.035513726718876,29.760000228881836,58.32547715782636,95.08200073242188,54.73829694635717,145.35715532805682,6.083586335487414,32.068668365478516,165934000,86720000,56410000,49630700,675764000,297876000
2020-04-03,58.58514404296875,95.32949829101562,54.37503433227539,147.24278259277344,6.075366497039795,32.000667572021484,59.62623542608821,96.31649780273438,55.6733278436525,150.640769470052,6.367290694702099,34.36600112915039,57.99300663222972,94.4574966430664,53.49822958250269,145.6730103070818,5.937873057587825,31.22599983215332,58.92246773803886,95.55750274658203,55.47029994298398,148.45840347788032,6.325693996679395,33.96666717529297,129880000,72198000,51374000,41243300,663212000,338431500
2020-04-06,63.69595718383789,99.87950134277344,58.87800979614258,158.1929168701172,6.68536901473999,34.41600036621094,63.85126789213967,99.9260025024414,59.25420957181764,159.37024249997808,6.722233374019288,34.733333587646484,60.519289974644046,96.5009994506836,55.98235353914818,150.83221084061367,6.300038473621404,33.19733428955078,60.88815938708916,96.80000305175781,56.3804517940451,153.45488555470874,6.357576709547366,34.08000183105469,201820400,115464000,63320000,67111700,727884000,223527000
2020-04-07,62.95820999145508,100.58000183105469,58.846656799316406,156.48915100097656,6.451979160308838,36.36333465576172,65.93588600447147,101.78600311279297,60.748567018759054,162.72037908322392,6.930715589086109,37.66666793823242,62.853859800879945,99.88099670410156,58.58242097642709,156.2689893839847,6.408887836296941,35.48933410644531,65.71746898385814,100.85549926757812,60.560960685506046,162.32793231073012,6.907052465159574,36.33333206176758,202887200,102280000,61620000,62769000,784520000,268797000
2020-04-08,64.56961059570312,102.1500015258789,60.062843322753906,158.05889892578125,6.649251937866211,36.589332580566406,64.88509036892265,102.19999694824219,60.45596430381323,159.53294746912132,6.674160262941182,37.14733123779297,63.395044991841544,100.55750274658203,58.915826954161616,156.49869321268974,6.491084619989947,35.55533218383789,63.76148528714011,101.05000305175781,59.868771468332326,158.57576891736176,6.561076780658091,36.9466667175293,168895200,79546000,40334000,48318200,542444000,189840000
2020-04-09,65.03555297851562,102.13800048828125,60.04144287109375,158.0684814453125,6.549619674682617,38.20000076293945,65.54032952455171,102.6500015258789,60.80877419619722,160.20298574217838,6.797954685055107,38.345333099365234,64.2371442763535,100.88300323486328,59.33730885263395,156.33599042821146,6.486601782617421,37.14066696166992,65.20786042767898,102.21499633789062,60.6191822762662,159.23624056503343,6.775039347078759,37.4726676940918,161834800,92930000,54028000,51385100,525564000,204750000
2020-04-13,66.31204986572266,108.44349670410156,60.2325325012207,158.42262268066406,6.7214860916137695,43.39666748046875,66.42125839971293,109.0,60.43705624337838,158.48006566440998,6.730203934202917,43.46666717529297,64.51136807094039,101.9000015258789,58.83521365989364,155.3500875953282,6.401415370592808,38.70199966430664,65.11321477612952,102.0,59.78915284931368,157.31230661980788,6.489839474046614,39.34400177001953,131022800,134334000,38702000,41905300,398408000,337131000
2020-04-14,69.66100311279297,114.16600036621094,62.96049118041992,166.261962890625,7.07269287109375,47.32600021362305,69.95222087152594,114.5999984741211,63.48398554877324,166.3098247540783,7.106816933648339,49.45866775512695,67.47689214022147,109.31050109863281,61.13471691802692,160.80604638092177,6.822115918006232,46.1619987487793,67.95011914666873,110.02349853515625,61.703500286214066,161.76322522842725,6.8497640718262005,46.597999572753906,194994800,161744000,63358000,52874300,530948000,458647500
2020-04-15,69.02518463134766,115.38400268554688,62.56587600708008,164.5198516845703,6.995228290557861,48.65533447265625,69.48627323972364,116.66850280761719,63.45213792906103,166.1374857496629,7.078172754736593,50.20866775512695,68.10300741459568,112.25,61.40641842523156,161.9929009300108,6.859229451804523,47.33333206176758,68.5325465687292,112.88400268554688,62.028941883647406,163.86896268432787,6.90456223969335,49.46666717529297,131154400,137332000,42236000,40940800,366148000,353655000
2020-04-16,69.57364654541016,120.40950012207031,62.57234191894531,169.45889282226562,7.340455532073975,49.680667877197266,69.94009422345636,123.05000305175781,63.365053153788786,169.68862094407544,7.447561001787736,50.630001068115234,68.5204205220071,116.75,61.61541867517127,165.49617400471112,7.137453790728576,47.11466598510742,69.7410956561746,117.30000305175781,63.05553213901334,166.83623280718882,7.150655027784946,47.79600143432617,157125200,240764000,57896000,50479600,745620000,309868500
2020-04-17,68.62963104248047,118.75,63.64570999145508,170.95216369628906,7.281174182891846,50.259334564208984,69.63675500516926,120.0,64.19309218879452,172.29220836362737,7.4440738466150815,51.663333892822266,67.1881169210457,115.8010025024414,62.99880134225195,168.33905468689218,7.147167873331114,49.84400177001953,69.08829799292641,118.61650085449219,63.78006595578862,171.8136188959506,7.42265265770683,51.48533248901367,215250000,158600000,51050000,52765600,539120000,196923000
2020-04-20,67.20509338378906,119.68049621582031,62.7574577331543,167.56370544433594,7.14990758895874,49.75733184814453,68.35781862849281,122.2490005493164,63.53723033913038,171.09569728029905,7.310565790669369,51.03799819946289,67.18568232250739,119.30249786376953,62.52307795892024,167.4967105283148,7.1055710638254,47.48066711425781,67.45263070247596,119.49749755859375,63.19237866612476,169.06648305481082,7.154640403627989,48.8466682434082,130015200,115414000,35292000,36669600,449388000,221199000
2020-04-21,65.12776947021484,116.40599822998047,60.319618225097656,160.63377380371094,6.71301794052124,45.781333923339844,67.28276042085989,121.41549682617188,62.20261405697776,166.23326173776954,7.093117344908959,50.22200012207031,64.41429253639382,113.98300170898438,59.96331995092656,158.99699141966843,6.6532382382294175,44.919334411621094,67.0473614677832,120.83049774169922,61.839850264512044,166.07054307357205,7.031843494497801,48.67466735839844,180991600,149534000,49648000,56203700,735160000,303136500
2020-04-22,67.003662109375,118.17449951171875,62.62111282348633,166.08966064453125,7.1274895668029785,48.807334899902344,67.44048127350013,119.69999694824219,63.689502669146925,166.5491023546214,7.170331940494882,48.93333435058594,66.05721564978785,117.55000305175781,61.56565781052298,163.50528094286486,6.859726394032235,45.91400146484375,66.39938646496721,118.44999694824219,61.76022700362581,164.05086523508652,6.905308117972619,46.93199920654297,116862400,84244000,46296000,34620200,483356000,212482500
2020-04-23,66.74402618408203,119.97250366210938,63.256072998046875,164.07955932617188,7.074186325073242,47.04199981689453,68.37482987612435,121.21099853515625,64.10103609301092,167.56368896204097,7.301598496548493,48.93333435058594,66.70519664308368,119.10399627685547,62.72660667994224,163.59140348184656,7.049029054031035,46.87533187866211,66.94787571984011,119.9990005493164,62.98586521952871,166.65437218282156,7.1695851787187115,48.50666809082031,124814400,101332000,34202000,32790800,424160000,198550500
2020-04-24,68.67088317871094,120.51100158691406,63.526283264160156,167.07554626464844,7.213174819946289,48.34333419799805,68.68059241326806,121.02149963378906,63.581519212126466,167.08511279378087,7.215167334081631,48.71533203125,67.22208912055947,119.0999984741211,61.904038134854936,163.39998353425372,6.989249772263602,46.54533386230469,67.27062788736906,120.8499984741211,62.45142034269284,164.69216602575494,7.0639747533807835,47.387332916259766,126161200,76498000,37402000,34277600,352328000,198180000
2020-04-27,68.71942901611328,118.80000305175781,63.24064636230469,166.5969696044922,7.39973783493042,53.25,69.05189812563647,122.24400329589844,64.39711983752524,169.3249203646585,7.559648738679857,53.29933166503906,67.93800218832392,118.1500015258789,62.95202534102773,165.879085519387,7.323020337393743,49.0,68.38695250061332,122.16000366210938,64.29261611187121,169.02819727967727,7.347679719671789,49.17399978637695,117087600,112912000,44186000,33194400,479388000,310221000
2020-04-28,67.60552978515625,115.7040023803711,61.33625793457031,162.5384979248047,7.257262706756592,51.27466583251953,69.36495298340253,118.67500305175781,63.93234388907775,168.14756518079076,7.57708451816243,53.66666793823242,67.51331796268283,115.30000305175781,61.22628337783574,162.13648466002041,7.251783055110903,50.44599914550781,69.18294368703222,118.6050033569336,63.85471970338385,168.07098913910997,7.547194429443119,53.042667388916016,112004800,105388000,80700000,34392700,442904000,228330000
2020-04-29,69.82605743408203,118.635498046875,66.78968048095703,169.83218383789062,7.43411111831665,53.367332458496094,70.2968554625238,119.59449768066406,67.6839037451793,170.0714784764079,7.486916543753276,53.54666519165039,68.89417061450047,115.5,66.02085713189535,164.51985454711578,7.316793177918443,52.21066665649414,69.0980201619735,116.50050354003906,66.93000841508254,165.8024703042758,7.392016050247552,52.678001403808594,137280800,91832000,108358000,51286600,379160000,243240000
2020-04-30,71.29907989501953,123.69999694824219,67.01460266113281,171.53602600097656,7.280178070068359,52.12533187866211,71.47623821292636,123.75,67.17881846187733,172.67505654977936,7.434110948500849,57.987998962402344,69.97648392480959,119.80049896240234,65.76059592377868,168.68362254757932,7.266229521224873,50.900001525878906,70.36719351970498,120.99199676513672,66.2512539359075,172.29219085669826,7.380059846645527,57.01266860961914,183064000,190692000,55842000,53875900,375916000,427078500
2020-05-01,70.15121459960938,114.302001953125,65.55260467529297,167.09471130371094,7.043549060821533,46.75466537475586,72.56101509610286,118.12200164794922,67.24999519424537,170.99042145235236,7.195987302726831,51.518001556396484,69.36978798695081,112.90950012207031,65.17143137584672,166.55867890340767,6.9952270351013786,45.5359992980957,69.46685809785768,116.83999633789062,65.88949505277964,168.27203714649573,7.082654878258051,50.33333206176758,240616800,195452000,48872000,39370500,342096000,487977000
2020-05-04,71.143798828125,115.79949951171875,65.83026885986328,171.1818389892578,7.255518436431885,50.74599838256836,71.27241844220069,116.3489990234375,65.90840178406958,171.33499108993863,7.2692180393081935,50.79999923706055,69.48387483655323,112.81900024414062,64.49216850017636,166.3576646609175,6.996223664055567,46.53333282470703,70.17551168453589,112.81900024414062,65.09528785583291,167.01812031538887,6.996223664055567,46.733333587646484,133568000,97318000,30806000,30372900,317556000,288556500
2020-05-05,72.2115707397461,115.88999938964844,67.13005828857422,173.01963806152344,7.316545009613037,51.2140007019043,73.04638718577591,117.55000305175781,68.22432931665637,175.78588426417025,7.479195752065467,53.26133346557617,71.45926427424553,115.35649871826172,66.43389313502436,172.196463692982,7.25551962545964,50.8120002746582,71.60487317175793,117.0,66.55680253405266,172.88563361108132,7.359636339330061,52.65266799926758,147751200,64850000,39666000,36839200,368896000,254875500
2020-05-06,72.95660400390625,117.56300354003906,66.951416015625,174.723388671875,7.417422294616699,52.172000885009766,73.58999276968885,117.87249755859375,68.10888436553431,176.3123087755195,7.5222863093734365,52.6533317565918,72.5294865058915,116.0,66.93648799437084,173.85236717889725,7.35814096046782,50.740665435791016,72.91534530676655,116.47200012207031,67.57692744131023,174.28309466098733,7.3960015798057945,51.766666412353516,142333600,62356000,31732000,32139300,323464000,166848000
2020-05-07,73.7113037109375,118.38050079345703,68.13822937011719,175.73800659179688,7.593771457672119,52.00266647338867,74.05834024648904,118.80000305175781,68.47263673969645,176.6473233913739,7.65703828548651,53.09333419799805,73.28176462505316,117.15550231933594,67.30521401409817,174.76168027590157,7.505347361024475,51.4900016784668,73.58511331999311,118.73899841308594,67.74162698307182,176.28359082938823,7.556658155612086,51.81399917602539,115215200,67928000,30652000,28316000,373732000,172915500
2020-05-08,75.46578216552734,118.98049926757812,68.88765716552734,176.77175903320312,7.783822536468506,54.62799835205078,75.51931637355732,119.36199951171875,69.4997287699174,177.0780632342487,7.7900494994803156,54.93333435058594,74.04470105585122,117.8499984741211,68.27408972188776,175.5082907173606,7.631633223032695,52.46733474731445,74.3732060857613,118.60700225830078,68.7622572406244,177.0589155703363,7.66550833889682,52.917999267578125,133838400,64132000,33326000,30877800,339216000,241297500
2020-05-11,76.65327453613281,120.44999694824219,69.84556579589844,178.7435760498047,8.035893440246582,54.08599853515625,77.14967462162217,120.9834976196289,70.43972524742269,179.48059321685093,8.082720844345966,54.93333435058594,74.76254909308051,118.60549926757812,68.44775348367992,175.02015106702683,7.750195726006368,52.33333206176758,74.97182191133705,118.73500061035156,68.51194548372064,175.30729302541394,7.77884013356439,52.70066833496094,145946400,65184000,32718000,30892700,469060000,247794000
